"commentId";"textOriginal";"authorDisplayName";"videoId";"publishedAt"
"Ugx4YAWD2W5N-oPwDOV4AaABAg";"川普有宗教信仰嗎？他不是基督徒他自己說的°他是什麼教？川普教？";"@JYL742";"9LZLW1lYuH4";"2025-01-28 04:18:10"
"Ugx4ZOng1fU3Rv4u8bh4AaABAg";"一個市長怕市民怕成這樣子，回家吃自己吧
連面對不同意見都不敢，有什麼資格當政治人物？？？
不要做了，不然會變成獨裁者的";"@百棋";"lf5mc3tGUJs";"2025-02-02 02:42:03"
"Ugx50WjiUoDQbXO8mfJ4AaABAg";"支持";"@練子成";"ESIzJY_bN5k";"2025-02-02 06:43:21"
"Ugx53f0x6OI-M5c9Tfh4AaABAg";"朝鮮半島旗でも終戦までは同じ様な状況だったはずが戦後の北の工作と日本のメディアの誤報😅によって日本と韓国の関係がややこしくなった";"@鈴木泰弘-i7r";"CnOe4s3y6DM";"2025-01-29 12:48:59"
"Ugx54hN3MbFmO3ZWFzJ4AaABAg";"現在的國民黨，是北京的特洛伊木馬";"@wakka9922";"XApBSLytpUA";"2025-01-27 02:07:55"
"Ugx55xarbHGZC5arO454AaABAg";"工作那麼多  痛苦就離開那個霸凌職場
憑藉外型與專業不怕沒工作 為何選擇輕生
這讓養育的父母情何以堪";"@ronaldlian9649";"6WRDWxSPN8U";"2025-02-01 10:53:46"
"Ugx56-9QPG_JYzrv4SZ4AaABAg";"認真做壞事的葉緣之，而舔共的國民黨都應該人手一張中國身分證及護照，祖國太強大了，也真是太好用了";"@李子英賢";"Uw5SIAmd524";"2025-01-28 04:47:06"
"Ugx583r2yKurjl1leit4AaABAg";"就好好快樂的過年嗎，綠蛙是太閒錢太多了嗎，不是說沒錢了嗎！還是在跟老百姓演戲、把老百姓當傻子嗎！";"@劉騰中";"9pbjMTORhVg";"2025-01-31 09:07:26"
"Ugx59SMH4NfnGu7-EkZ4AaABAg";"欧美印度的媒体几乎每天都在说谎,散播虚假消息,真是无耻";"@iliketaimei-si9wh";"KxwP1dPfY4g";"2025-02-02 05:55:54"
"Ugx5AFBkBZjHls45T9h4AaABAg";"其實我不非常討厭元之 他身在藍營為藍營謀利本就應該 而且他還能有說有笑到綠營節目 八面玲瓏沒有跟現場打起來 至少氣焰沒有王鴻薇徐巧芯那麼討厭吧 如果是王和徐應該走不出攝影棚了
但是罷掉元之等於霸傅皇 那當然一定得拉他下去陪葬了";"@lookgoodgt";"Uw5SIAmd524";"2025-01-28 05:23:08"
"Ugx5ariCwj-eBh2KL-54AaABAg";"有哪個政客真的為民為國家著想不是為自己？今年大罷免，就看以後還有幾次的大罷免";"@frederica0805";"_2xa1YsdzGs";"2025-02-01 16:03:20"
"Ugx5arK7UkgDxIcs6o14AaABAg";"葉元之最常上三立，民視政論節目！幾乎每天每個時段都有！三立，民視是幫兇！不管是Pm2點或是Pm8點及十點！三立，民視全包了！加上年代的‘’新聞面對面‘’及‘’突發琪想‘’！‘’TVBS‘’！‘’東森‘’！";"@蔡育英-t4h";"ZxFJpgIPQ-E";"2025-02-01 16:06:07"
"Ugx5b61i-4lsclCClZN4AaABAg";"中國馬蓋先！";"@Gamera03";"DUEudXkno2M";"2025-01-31 20:15:22"
"Ugx5bU3B7CZCabkUs7x4AaABAg";"这何止因为犯规啊，这韩国这男的是男的啊？不是个娘们吗？南韩也就那个🍺样了";"@ZixinZhuang-y8r";"WQnvcFR-zoQ";"2025-01-26 02:04:38"
"Ugx5CLQcmQ20RbG23zJ4AaABAg";"作為台灣原住民來說，中華民國已經和台灣原住民完成統一了，我國沒有侵略東亞大陸的打算，也沒有合併的打算，既然價值觀不相容又天差地別，真的是話不投機半句多，各自過好自己的生活就好，干擾干涉別人的生活，就別怪別人反擊你。";"@user-yeh09chai06";"n5rj1T3xZn4";"2025-01-28 08:07:43"
"Ugx5cQ6iUuzpXw2zzpB4AaABAg";"33333333";"@vincent4113";"Z3BeIAn1T_0";"2025-01-21 09:54:06"
"Ugx5CrlvcGXykvnk6HF4AaABAg";"中俄贸易究竟达到多少，老实说现在难以确定，两国现在本币结算率已达95%，外界根本就无法估算，但估计远超2500亿美元。";"@zifeiyu_1003";"byX-mzp6XO0";"2025-01-23 12:02:26"
"Ugx5DGDlw3KpyLOlXF54AaABAg";"我雖然住永和及戶籍不在新北市永和區但我還是支持你們罷免我的大學長林德福";"@abc-iw1xy";"8MvLUQ6mItg";"2025-01-26 21:00:51"
"Ugx5dkz0Z9fUkTQ5j2h4AaABAg";"先不說17%是不是真的 至少比公視高了 假中立 真綠媒";"@爰居";"MuAsTDAU9HI";"2025-02-02 05:33:45"
"Ugx5DS_QKZ_nY1vAAqB4AaABAg";"哈哈哈！哈哈哈哈哈哈！";"@changyuwang1683";"Ch0YHgCbAbQ";"2025-01-30 23:48:16"
"Ugx5eAyF2TOyN_Wyc2J4AaABAg";"每天放臭屁。可憐啊";"@洪漢鈞-q8m";"3RnS1xisw00";"2025-01-24 06:29:44"
"Ugx5eEEFav_cnAlsjqR4AaABAg";"演都不演了";"@jinchuanxie6319";"4uC-aIHAPNU";"2025-01-31 14:17:21"
"Ugx5EHZ5K5daajHdUIt4AaABAg";"一個連立委都不敢選，只想不勞而獲當一個不分區立委，這種變色龍牆頭草反骨仔，傅崐萁的小弟，這種只會親中作秀的爛政治人物全台有灣有七八成的人討厭反感，還在那邊自我感覺良好，你不夠格一天到晚講賴總統什麼，賴總統從國大立委市長到副總統總統，你黃國昌只選一次立委被罷免就嚇到尿褲子不敢選連任，你有什麼資格一天到晚講賴總統，所有的政治人物就你這種牆頭草最丟臉可恥";"@陳小豪-w9b";"LL1_yYr-720";"2025-01-31 03:34:44"
"Ugx5eOZBH7wLyMaHaaF4AaABAg";"講什麼，聽不懂，大聲未必有理";"@鍾先生-u5i";"8aI7yg0_rlQ";"2025-01-24 14:09:29"
"Ugx5EzAuO1pvv7tx2-N4AaABAg";"慘不忍睹老人節目😑";"@alexwu9257";"T7YAKbtSS98";"2025-02-01 09:09:42"
"Ugx5f_BUnljsPWBt9oR4AaABAg";"這次回台灣台中住了九個月，發現台灣被滲透的很嚴重，有些人的小孩都到對岸工作了，包括科技業被挖角過去的，他們親共是他們的自由，但是我想說的是，很多大陸有錢人都跑出來到美加地區，因為財富生命不安全，他們把我們的房子炒到將近10倍價，我們本地人並不喜歡，因為下一代買房困難，但是前幾天在醫院遇到一個波蘭裔的看護。她講到她家人在共產統治下的慘狀！我覺得台灣人的眼光要看長遠，不近利！";"@suhuachen8583";"gAT1pDtZK0s";"2025-01-26 19:54:30"
"Ugx5Fx-PCPuBdUIq7f94AaABAg";"這帥帽叔說得真好🎉";"@tat368";"KHVD9thPt3A";"2025-02-01 13:28:15"
"Ugx5g83a8gloJIQU9iJ4AaABAg";"天啊！叶元之……你真的说谎不脸红啊！佩服！佩服！";"@bengheoksong7732";"jhPRqOIcHQA";"2025-01-26 05:56:29"
"Ugx5GiW2I8W9HAsKvBh4AaABAg";"剿匪抗共 人民站出來";"@樂昇金";"KHVD9thPt3A";"2025-02-01 14:23:18"
"Ugx5Gttw2ND7zqZPJNV4AaABAg";"現在刪減台灣預算的吃裡扒外的垃圾，就是中共派來讓其他國家覺得救台灣不划算的";"@城堡哥";"sye1eRmx0w8";"2025-01-30 17:56:19"
"Ugx5gvou7gatrjwqYWZ4AaABAg";"政者，眾人之事 ; 治者，管理之事。所謂政治就是管理眾人之事 做得好給掌聲 不好換之 不可久任 因為人情世故.每個人都有弱點 我小時候讀的不是這本 這本比較好";"@worx2308";"G42BkQkZmHc";"2025-02-01 03:47:26"
"Ugx5Hi80baXbyTROMcR4AaABAg";"民眾黨黨主席柯p
涉貪被關
國民黨一些
多位前立委
逃亡國外的
捲款幾百億
都還沒回來
有的還   客死他鄉";"@黃政勇-i9z";"8aI7yg0_rlQ";"2025-01-24 22:09:09"
"Ugx5HpnfpHCjl03jnKJ4AaABAg";"藍白的中央在北京
藍白聽令習近平指揮砍國防 掏空國庫 亂砍預算 中配特權福利再縮短加速洗人口
藍白利用民主反民主... 利用言論自由假鬼假怪投機自私自利沒有下限...
不要再綏靖姑息藍白自肥自爽了屢試不爽 他們只會越來越看不起台灣人 還在嘲諷台灣人
罷免亡國蔥傅崐萁們！台灣會更好！
不能再讓藍白黑箱最高機密 惡法亂修法亂搞
罷免爛藍委 就是罷免傅崑萁 就是罷免習近平 阿罷之阿罷之";"@hss2107";"KHVD9thPt3A";"2025-02-01 11:38:01"
"Ugx5IGSz-CtBKFR1vZ54AaABAg";"这发言听着有点八面玲珑、不痛不痒😅";"@ShuiPian";"9pbjMTORhVg";"2025-01-28 21:32:46"
"Ugx5IQ3Myb8BRoXcVbF4AaABAg";"這次白藍立委惡搞已經告訴人民沒有什麼藍綠惡鬥只有紅綠惡鬥，大家歸隊一次總來，輸贏一次，要嘛就被赤化要嘛就是舔共立委再無立足之地從此被邊緣化，只能說台灣人叫小賀真牙起來後悔都來不及～";"@Thomas-hi4uf";"UiRYC-ZtUs0";"2025-01-25 16:42:07"
"Ugx5IU9oVArFJn8Edn54AaABAg";"下意识说了服务处开张 哈哈哈哈哈哈哈哈";"@ansonneo5555";"jhPRqOIcHQA";"2025-01-27 02:29:08"
"Ugx5jgXlH9yTDaXfwMp4AaABAg";"還危建";"@蒲世明";"M04wwWddN60";"2025-02-02 00:11:44"
"Ugx5JkykTKKompcJh8h4AaABAg";"綠共綠蠢吱清鳥的行為";"@小山晏";"CV2F9iC1Pkg";"2025-02-01 23:01:15"
"Ugx5l3wv_7QUGAy3n2l4AaABAg";"山寨王國 四處偷
然後就說 這是中國偉大的發明
小粉紅 就一起自嗨了";"@瑞祺許";"p4A62A8xNVw";"2025-01-30 02:36:52"
"Ugx5lKX9nw3FNCoin0Z4AaABAg";"葉元之 ：板橋人呆呆的   都是我的票   板橋人都聽我的話   我叫他们都投不同意票";"@panpan1462";"eA828LLXr5c";"2025-01-30 20:02:07"
"Ugx5lNX-w5IjIL_jrgl4AaABAg";"邱軍被塑膠？";"@KENNY0119";"T7YAKbtSS98";"2025-02-01 12:14:22"
"Ugx5mmN1A6QlQT4AkEV4AaABAg";"死不要臉的阿罷之拿錢等死的還拗";"@丫丅清海";"Uw5SIAmd524";"2025-01-28 05:02:10"
"Ugx5mtxk5tu_4piW_ph4AaABAg";"要說造謠沒有人比得上貴黨立委欸 承讓了";"@woonlin8258";"jhPRqOIcHQA";"2025-01-27 02:02:13"
"Ugx5n3D7ncTuQQ5Q--l4AaABAg";"这个大沙笔";"@林静-k9m";"BVKp9MgFThI";"2025-02-01 21:27:43"
"Ugx5NJG2OYs5MQxL4_x4AaABAg";"民進黨處心積慮搞選舉，天天搞選舉，時時搞選舉，撕裂老百姓，沒一天做福國利民的政策。搞選舉要錢，就浮編預算，養黨媒，側翼，司法鷹犬，幫忙煽動，造謠，惑眾，抓反對民進黨的人，警察上門查水錶。
這種貪腐，獨裁的民進黨，台灣的人民，還要支持嗎？";"@lingyang9461";"8aI7yg0_rlQ";"2025-01-24 13:23:06"
"Ugx5Pan8l4Rg5C1jK294AaABAg";"民進黨的執政  就是台灣人跟國家的災難";"@李祖寶";"yDoB0cecgVM";"2025-01-30 12:05:03"
"Ugx5PFr2Pt3XBGR-yMB4AaABAg";"完全不喜歡吳靜怡那種屌絲方式的表演！這是政治評論節目，需要營造一個相對嚴肅的的氛圍討論比較嚴肅的政治話題！吳靜怡這種屌丝風格適合去娛樂節目";"@jefftan787";"48BEFXt1Mks";"2025-01-31 19:10:11"
"Ugx5quJTZyvZQjKzR_d4AaABAg";"上帝知道美國需要面對什麼樣的人，來對抗像這個女人和民主黨人這樣的偽君子，他們打著行善的幌子，實踐撒旦的教義。神所安置的人是愛人、愛神的子民。川普手下的人無一不是伴隨著神的權威，我們感恩現在我們能夠看到這些偽裝的人類一個個的崩潰和毀滅。讓我們繼續祈禱川普總統的政府能與我們的主耶穌基督一起取得勝利。阿門";"@kikinagawan2633";"PcWU8DzfSnI";"2025-01-31 22:09:16"
"Ugx5R6BOT-o27R988-l4AaABAg";"立法院亂刪業務費， 讓中央難做事，事關2300萬人的福祉，盧秀燕怎麼看？自私自利，全國人民福利比你台中更重要。";"@夢白-c5x";"UiRYC-ZtUs0";"2025-01-29 08:23:52"
"Ugx5rv4niU96k9S5Cbt4AaABAg";"台灣最美的風景是人 笑死";"@哈-w2g";"zYjvMA4wXqQ";"2025-02-01 03:18:20"
"Ugx5RY-mK-PM2hYjGf94AaABAg";"这是张局的接班人";"@唐朝-n7h";"BVKp9MgFThI";"2025-02-02 05:35:53"
"Ugx5SiKQw9Y_G9QM2od4AaABAg";"罷免民進黨立委，刪除民進黨網軍預算。

讓小君滾回家吃自己。


民進黨只會養網軍頻道還會啥？？丟人現眼";"@rok5192";"1-K1dVyrBrA";"2025-01-26 17:38:08"
"Ugx5Sts6l3VaKqbv1OF4AaABAg";"丟臉的執政者拿人民血汗納稅錢飬養這堆綠蛆臭蟲、人渣、寄生蟲🪱、臭嘴（名嘴）、真的是國家的敗類癈物在亂搞⋯⋯";"@湛忠仁";"3RnS1xisw00";"2025-01-29 02:53:04"
"Ugx5TgJBvVWfUHi4lZd4AaABAg";"兩隻又笨又壞的蟾蜍政客";"@康泓琪";"3RnS1xisw00";"2025-01-27 01:53:47"
"Ugx5Tth4hKwHyp8LKnN4AaABAg";"好看，期待主持群可以再次合作";"@user-nl1tv4gi5m";"T7YAKbtSS98";"2025-01-31 19:16:27"
"Ugx5u2Kozh1W00y9o6t4AaABAg";"我決定封帥過頭為房地產界的吳宗憲…..一樣賠很慘";"@jayteng7419";"Z46j9VWrNtU";"2025-01-30 10:35:39"
"Ugx5umhDSgNgYzJuW4l4AaABAg";"時不我予";"@蕭建均-s6k";"Ch0YHgCbAbQ";"2025-02-01 10:02:44"
"Ugx5uxUl_d3rckYL6Ut4AaABAg";"民進黨的偉大政績：
1. 官員貪腐……，讓人民不再相信 政府
2. 收買媒體……，讓人民不再相信 媒體
3. 收編司法……，讓人民不再相信 司法
4. 做假民意……，讓人民不再相信 社會
5. 施政無能……，讓年輕人不再有 未來 

民進黨不倒，台灣一定倒！";"@laoshao";"v9gGtTV9z3E";"2025-01-30 03:09:10"
"Ugx5v-UwOjVbEnXQhNp4AaABAg";"領導者心存惡念，惡業聚集，國運就不好，台灣一樣，內鬥紛爭不斷，心中無百姓，南部地震不斷，卻不見政府積極幫助災民，電視看到的是藍綠搞罷免，拿人民納稅的錢搞政治鬥爭!台灣人的悲哀!";"@丁佩禎";"dr4pS62FdwM";"2025-02-01 03:19:59"
"Ugx5VaihcHkDwInoF7V4AaABAg";"你們不亂，今天會這樣，不要臉";"@蔡建明-w7s";"jhPRqOIcHQA";"2025-01-26 05:06:06"
"Ugx5VlIvXc6tResqx3Z4AaABAg";"三立：对不起全体国民，我们的帐号被盗了……";"@jingjing-YYDS";"WQnvcFR-zoQ";"2025-01-24 00:14:38"
"Ugx5WaK3-gGI1CBFbed4AaABAg";"就他妈一撒比";"@haojiejiang9047";"7VRycB7Iqms";"2025-01-29 14:22:42"
"Ugx5wHqzczSQCVRSYv94AaABAg";"國民黨，民眾黨不倒，台灣不會好!!";"@helenlee2396";"8MvLUQ6mItg";"2025-01-26 22:16:35"
"Ugx5WLwSdOOumVVN5RB4AaABAg";"就像行政院提覆議一樣😂😂😂";"@逍遙派_CoCo";"FnlaMncixGQ";"2025-01-27 06:46:32"
"Ugx5WMK_wCSr7mprb914AaABAg";"罷免氣勢大振 。";"@davidho1485";"0Am-j_nAh9A";"2025-01-26 11:58:58"
"Ugx5wS8EKUU7vgJF3IV4AaABAg";"全球气候问题越发艰难。。你们的民主灯塔开倒车。你们怎么不报道？";"@陈建群-w6q";"KxwP1dPfY4g";"2025-02-01 21:18:24"
"Ugx5X1JT8lDcqY7f0kB4AaABAg";"長期以來跟韓国比啥賽，也要有心理淮备。之所以從來，(一)不跟三哥做生意，(二)不跟棒子比啥賽，(三)不遊/到美麗国，人也會身體健康，長命百岁！";"@cryptictoilettwo3696";"WQnvcFR-zoQ";"2025-01-23 18:00:33"
"Ugx5xqni_VCvcFaOPpF4AaABAg";"典型美國末日電影場景，幾座高科技廠，不會改善美國遊民問題，只增加巨富資本。該讚還是看電影就好？台積電留在台灣也不會改善我的薪資？";"@3ryhv43ig";"KxwP1dPfY4g";"2025-02-01 22:29:45"
"Ugx5XZ3Jfd95DFB2o914AaABAg";"麻煩幫忙分享給不肖子孫蔣萬安";"@sunnyboy0613";"XApBSLytpUA";"2025-01-27 01:48:49"
"Ugx5Y0LW0A0s_RKt2Pt4AaABAg";"我來預言賴總統過年後三月會主動用“憲法”罷免韓院長跟國民黨不分區立委";"@楊國良-z2v";"Uw5SIAmd524";"2025-01-28 07:09:37"
"Ugx5YNcMuoJIyNKM9Kd4AaABAg";"His father is a bad and violent man he attacked ms lee chin an and he escaped to communist China he bribed Chinese officials and he obtained a Chinese identification it is possible that he changed his name please tell your families and friends to sign up for recall petition";"@AndyLin-p4f";"1-K1dVyrBrA";"2025-01-26 20:20:41"
"Ugx5YrpRuEQ8w8brpId4AaABAg";"柯建名想有權力。現今立法院他辦公室門可羅雀對比以前的車水馬龍，他想要翻轉局勢。現在搞大罷免，所有綠的人全部跟著他後面走，是不是達到他權力又回到他的身上的目的。他真的是只管自己不管要花多少台灣人的納稅錢。這種人怎麼會讓他𠕇這麼大的影響力？";"@judychang1702";"Hj-zvzT7gh4";"2025-01-31 18:20:14"
"Ugx6_myJTv6OxzPzX_d4AaABAg";"台北市 都發局是怎麼了 查水錶？";"@沈興-i6p";"BIQTos2tg-E";"2025-01-29 15:29:44"
"Ugx60Q4ATAl8D4HuLPF4AaABAg";"这是个大度的人.全民之福.也祝市長平安健康。";"@洪金樹-r4f";"9pbjMTORhVg";"2025-01-30 03:52:23"
"Ugx61XJ9qZ6s_neELrl4AaABAg";"恭喜發財！";"@ritaknowledge3050";"qDdQH5m9UVk";"2025-02-01 19:38:42"
"Ugx62tVzkbCV-GkRX5p4AaABAg";"罷免傅隨集團";"@Miayangyang";"dQsng5Md9nE";"2025-01-31 13:21:55"
"Ugx63IjpPPcdpebZnzh4AaABAg";"總教練是非不分，非選手之福，已不適任";"@boycechu220";"63ktZiZ9VIM";"2025-01-28 01:20:27"
"Ugx64LhQIm_bPTJ3wdJ4AaABAg";"普通正常人都知道俄烏战争是烏克兰要加入北约踩到俄罗斯的紅線所引起的.赖清德却還不清醒过来、还是跟隨澤倫斯基一样甘愿做美国的代理人去挑战大陸、分明是一个不理智不正常的人、应该去檢查一下精神科.";"@coralchi6624";"byX-mzp6XO0";"2025-01-22 18:14:08"
"Ugx663BKeJW5eBklNbx4AaABAg";"認真個屁！在立法院開會只會開直播和舉手。葉元之根本就是不適格的立委";"@黃秋燕-u1s";"jhPRqOIcHQA";"2025-01-27 02:40:39"
"Ugx683g8f4lBtdjs9zx4AaABAg";"三位嘉宾各有光彩。主持人话太多，滔滔不绝。费力不讨好。";"@leiwang6089";"byX-mzp6XO0";"2025-01-23 13:13:20"
"Ugx68DDVlHs4SY8mCpN4AaABAg";"支持民進黨走向民主，支持國民黨走回威權，罷免國民黨立委，才能守護民主保衛家園。全民加油！";"@stevew7453";"5lSxlj_mF5E";"2025-02-01 12:32:21"
"Ugx69D1MR5e58BiW0md4AaABAg";"筱君姐 素顏好美❤感謝有你，台灣加油🎉🌈✨＃罷免救台灣";"@Luca_uomo1976";"1-K1dVyrBrA";"2025-01-26 21:34:25"
"Ugx6adBQy0rQdfKFFy94AaABAg";"中國必須統一，也必然統一，這是歷史趨勢。";"@張安東-p5z";"byX-mzp6XO0";"2025-01-26 00:05:23"
"Ugx6bqHUoeIxgPSpZCp4AaABAg";"希望可以看到落咖和橘子的婚禮🎉";"@hsinfeng3239";"h6Iq16pXTKg";"2025-02-01 04:30:29"
"Ugx6BV0jD_yxal0SCAB4AaABAg";"是嘴秋沒完沒了";"@鄒嘉浤-d9o";"jhPRqOIcHQA";"2025-01-27 06:32:15"
"Ugx6CA7xDS1UlyS-yIF4AaABAg";"休個毛~想怎麼改法律跟刪預算時怎不休！罷落企！";"@lungkunchen6306";"UiRYC-ZtUs0";"2025-01-25 12:13:43"
"Ugx6cYUMa_WalM383vh4AaABAg";"不要亂吃混亂DEBUFF,要有自強立場";"@kimonokg";"sye1eRmx0w8";"2025-01-30 15:18:26"
"Ugx6DrAQnMdiVKeOiEN4AaABAg";"民進黨真是輸不起..社會秩序混亂都是拜民進黨.民進黨被霸免的成功機率會高於國民黨….";"@Tina-m9n8q";"9pbjMTORhVg";"2025-01-27 03:15:39"
"Ugx6e3FXNNdDS-xUnOF4AaABAg";"為什麼不自己滾蛋？為什麽在野黨倒閣？倒了不是再來一隻蟾蜍🐸？立委是人民選的為什麼陪葬蟾蜍🐸？在野黨跟啊要臉的蟾蜍🐸一樣蠢？笑死人😂";"@墨者-mz";"63ktZiZ9VIM";"2025-01-27 15:57:13"
"Ugx6eNV8UoedsQ_zySh4AaABAg";"把移民送走美國最基層的工作誰做？驕傲的美國本土嗎？傻子做傻事很多事只有移民肯做！自以為正義搞爛基層！";"@新聞-r4p";"BmDtkv9MqoU";"2025-01-31 10:25:44"
"Ugx6f1IExt_sXuhE86t4AaABAg";"罷免達14席綠委，並讓在野黨立委席次達76席(佔國會2/3席立委)就可能達到罷免賴皮的最低門檻";"@NO-zt5bq";"W76Z340BSfQ";"2025-02-02 05:50:36"
"Ugx6F2bEPRKwI-2pSo94AaABAg";"對於一門未來無法發聲或發揮影響力的課程，沒有人會感興趣。  對面的這種課  只是在告訴你如何接受管理，而不是要你參與其中。";"@PALL933-v6c";"G42BkQkZmHc";"2025-02-01 10:07:31"
"Ugx6F5Jm3DX-wXSTfUh4AaABAg";"Thank you";"@林詣勛";"c8_q6kR5ZuA";"2025-02-01 06:12:35"
"Ugx6feei9XcLgAnS9pR4AaABAg";"真的是这些不了解大陆，也没有在大陆长期生活的人在分析大陆。搞笑";"@songsonglu1203";"TARaPoKv41Y";"2025-01-30 16:33:14"
"Ugx6Fi2KYxuGwqoEwQd4AaABAg";"支持中國派軍艦飛機去包圍南韓，這次我站在柯潔這邊";"@p1200me1";"WQnvcFR-zoQ";"2025-01-24 02:17:05"
"Ugx6FqGj0RODsLeStk54AaABAg";"台灣人硬起來！罷免藍色立委👎👎👎";"@K歌王";"rslSB1gIu_Y";"2025-01-26 05:34:29"
"Ugx6GGkydnS7NZP10tR4AaABAg";"這種瞎編歷史劇的垃圾綠霉，以後還有存在的必要嗎？";"@AM_aptx4869";"v9gGtTV9z3E";"2025-01-31 22:41:46"
"Ugx6GJfmVvmARNDCAkR4AaABAg";"台灣人民站出來捍衛自己的權益跟未來
這次再不站出來罷免舔共失職立委
下次可能再也沒有機會了！";"@亂舞樂天";"34aE6Tnr2hM";"2025-01-26 13:43:40"
"Ugx6GkB8dTNwVLoHLSd4AaABAg";"是的，先謀略後動！ ！ ！這樣才對。 。人民先起義，行政黨執行民意才是正當性！ ！ ！";"@shaufanhaung3225";"Xl0IRrnmbIw";"2025-01-30 13:51:41"
"Ugx6GKEOzGwZrM3RxBt4AaABAg";"馮老師 讚👍";"@theresaaistevenson2202";"_2xa1YsdzGs";"2025-01-31 11:07:04"
"Ugx6GL87TFxW1l39d7B4AaABAg";"回家哀爸哭媽去，邊叫邊撒錢🧟‍♂️💰🧟‍♂️💰搞罷，人民血汗稅金💰💰當📄📄撒搞罷，還推給🐶🐶🐶民團體👎👎";"@高淑美-q1d";"3RnS1xisw00";"2025-01-26 06:41:44"
"Ugx6gsmHkh8c_02nAMh4AaABAg";"罷免國民黨救臺灣。";"@angelgrant7062";"5lSxlj_mF5E";"2025-02-02 01:37:57"
"Ugx6GSpweGl8PBNA9-x4AaABAg";"何苦為難基層勞工呢？";"@大叔許";"CV2F9iC1Pkg";"2025-02-01 08:50:13"
